parameters: n=9 l=4 k=1 p=5 q=3 m=10
TOTAL 810 solutions found
EXPR: 0 | POS | INT | 0 | 90 | 224 | ((24*2)*(14/3))=x | 24 2 * 14 3 / * x = | 24:bicycle 2:wheel *:wheel 14:tricycle 3:wheel /:tricycle *:wheel x:wheel =:wheel
EXPR: 0 | POS | INT | 50 | 90 | 57 | (x*2)=(3*(24+14)) | x 2 * 3 24 14 + * = | x:wheel 2:tricycle *:tricycle 3:bicycle 24:tricycle 14:tricycle +:tricycle *:tricycle =:tricycle
EXPR: 0 | POS | INT | 50 | 90 | 160 | (24*(2+(14/3)))=x | 24 2 14 3 / + * x = | 24:wheel 2:bicycle 14:bicycle 3:tricycle /:bicycle +:bicycle *:bicycle x:bicycle =:bicycle
EXPR: 0 | POS | INT | 51 | 90 | 56 | 2=((14/3)*(24/x)) | 2 14 3 / 24 x / * = | 2:wheel 14:bicycle 3:tricycle /:bicycle 24:wheel x:bicycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 51 | 90 | 31 | 3=(((24*2)-x)-14) | 3 24 2 * x - 14 - = | 3:bicycle 24:bicycle 2:tricycle *:bicycle x:bicycle -:bicycle 14:bicycle -:bicycle =:bicycle
EXPR: 0 | POS | INT | 51 | 90 | 361 | 3=(((24+2)*14)-x) | 3 24 2 + 14 * x - = | 3:bicycle 24:bicycle 2:bicycle +:bicycle 14:wheel *:bicycle x:bicycle -:bicycle =:bicycle
EXPR: 0 | POS | INT | 51 | 90 | 480 | (((2*3)+14)*24)=x | 2 3 * 14 + 24 * x = | 2:tricycle 3:bicycle *:bicycle 14:bicycle +:bicycle 24:wheel *:wheel x:wheel =:wheel
EXPR: 0 | POS | INT | 52 | 90 | 132 | (((14*3)+24)*2)=x | 14 3 * 24 + 2 * x = | 14:bicycle 3:wheel *:wheel 24:wheel +:wheel 2:tricycle *:tricycle x:tricycle =:tricycle
EXPR: 0 | POS | INT | 52 | 90 | 17 | (((24-14)*2)-3)=x | 24 14 - 2 * 3 - x = | 24:wheel 14:wheel -:wheel 2:tricycle *:tricycle 3:tricycle -:tricycle x:tricycle =:tricycle
EXPR: 0 | POS | INT | 52 | 90 | 22 | x=(((24/2)*3)-14) | x 24 2 / 3 * 14 - = | x:bicycle 24:wheel 2:tricycle /:wheel 3:bicycle *:bicycle 14:bicycle -:bicycle =:bicycle
EXPR: 0 | POS | INT | 53 | 90 | 15 | (((2*x)/3)+14)=24 | 2 x * 3 / 14 + 24 = | 2:bicycle x:wheel *:wheel 3:bicycle /:wheel 14:wheel +:wheel 24:wheel =:wheel
EXPR: 0 | POS | INT | 53 | 90 | 57 | (((2*x)/3)-14)=24 | 2 x * 3 / 14 - 24 = | 2:bicycle x:wheel *:wheel 3:bicycle /:wheel 14:wheel -:wheel 24:wheel =:wheel
EXPR: 0 | POS | INT | 53 | 90 | 39 | 3=(((2-24)-14)+x) | 3 2 24 - 14 - x + = | 3:bicycle 2:bicycle 24:bicycle -:bicycle 14:bicycle -:bicycle x:bicycle +:bicycle =:bicycle
EXPR: 0 | POS | INT | 53 | 90 | 22 | x=(((24/2)*3)-14) | x 24 2 / 3 * 14 - = | x:bicycle 24:wheel 2:tricycle /:wheel 3:bicycle *:bicycle 14:bicycle -:bicycle =:bicycle
EXPR: 0 | POS | INT | 54 | 90 | 528 | 14=(3+(x/(24*2))) | 14 3 x 24 2 * / + = | 14:bicycle 3:bicycle x:bicycle 24:tricycle 2:wheel *:wheel /:bicycle +:bicycle =:bicycle
EXPR: 0 | POS | INT | 54 | 90 | 924 | 14=(x/(3*(24-2))) | 14 x 3 24 2 - * / = | 14:bicycle x:bicycle 3:tricycle 24:wheel 2:wheel -:wheel *:wheel /:bicycle =:bicycle
EXPR: 0 | POS | INT | 54 | 90 | 1092 | 14=(x/(3*(24+2))) | 14 x 3 24 2 + * / = | 14:bicycle x:bicycle 3:tricycle 24:wheel 2:wheel +:wheel *:wheel /:bicycle =:bicycle
EXPR: 0 | POS | INT | 54 | 90 | 33 | (x*2)=(24+(14*3)) | x 2 * 24 14 3 * + = | x:bicycle 2:wheel *:wheel 24:wheel 14:wheel 3:tricycle *:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 54 | 90 | 132 | x=(((14-3)/2)*24) | x 14 3 - 2 / 24 * = | x:wheel 14:bicycle 3:bicycle -:bicycle 2:tricycle /:bicycle 24:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 54 | 90 | 330 | 2=(((24*14)-x)/3) | 2 24 14 * x - 3 / = | 2:bicycle 24:wheel 14:bicycle *:bicycle x:bicycle -:bicycle 3:tricycle /:bicycle =:bicycle
EXPR: 0 | POS | INT | 54 | 90 | 372 | x=(((3/2)+14)*24) | x 3 2 / 14 + 24 * = | x:bicycle 3:bicycle 2:wheel /:bicycle 14:bicycle +:bicycle 24:wheel *:bicycle =:bicycle
EXPR: 0 | POS | INT | 54 | 90 | 372 | x=(((3/2)+14)*24) | x 3 2 / 14 + 24 * = | x:bicycle 3:bicycle 2:wheel /:bicycle 14:bicycle +:bicycle 24:tricycle *:bicycle =:bicycle
EXPR: 0 | POS | INT | 55 | 90 | 132 | x=(((14-3)/2)*24) | x 14 3 - 2 / 24 * = | x:wheel 14:bicycle 3:bicycle -:bicycle 2:tricycle /:bicycle 24:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 55 | 90 | 372 | x=(((3/2)+14)*24) | x 3 2 / 14 + 24 * = | x:bicycle 3:bicycle 2:wheel /:bicycle 14:bicycle +:bicycle 24:wheel *:bicycle =:bicycle
EXPR: 0 | POS | INT | 56 | 90 | 12 | (3*x)=(14+(24-2)) | 3 x * 14 24 2 - + = | 3:wheel x:bicycle *:bicycle 14:bicycle 24:bicycle 2:bicycle -:bicycle +:bicycle =:bicycle
EXPR: 0 | POS | INT | 56 | 90 | 357 | 14=(x/((3/2)+24)) | 14 x 3 2 / 24 + / = | 14:bicycle x:bicycle 3:tricycle 2:wheel /:tricycle 24:tricycle +:tricycle /:bicycle =:bicycle
EXPR: 0 | POS | INT | 56 | 90 | 336 | (3-2)=(14*(24/x)) | 3 2 - 14 24 x / * = | 3:wheel 2:wheel -:wheel 14:bicycle 24:wheel x:tricycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 56 | 90 | 714 | 3=((x/14)-(24*2)) | 3 x 14 / 24 2 * - = | 3:bicycle x:bicycle 14:tricycle /:bicycle 24:wheel 2:bicycle *:bicycle -:bicycle =:bicycle
EXPR: 0 | POS | INT | 56 | 90 | 132 | 14=(3+((x*2)/24)) | 14 3 x 2 * 24 / + = | 14:bicycle 3:bicycle x:bicycle 2:wheel *:bicycle 24:tricycle /:bicycle +:bicycle =:bicycle
EXPR: 0 | POS | INT | 58 | 90 | 12 | (3*x)=(14-(2-24)) | 3 x * 14 2 24 - - = | 3:wheel x:bicycle *:bicycle 14:bicycle 2:bicycle 24:bicycle -:bicycle -:bicycle =:bicycle
EXPR: 0 | POS | INT | 59 | 90 | 132 | x=(2*((14*3)+24)) | x 2 14 3 * 24 + * = | x:bicycle 2:bicycle 14:wheel 3:tricycle *:wheel 24:wheel +:wheel *:bicycle =:bicycle
EXPR: 0 | POS | INT | 60 | 90 | 504 | (x*(2/3))=(24*14) | x 2 3 / * 24 14 * = | x:wheel 2:bicycle 3:tricycle /:bicycle *:wheel 24:tricycle 14:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 60 | 90 | 2016 | (x/(2*3))=(24*14) | x 2 3 * / 24 14 * = | x:wheel 2:tricycle 3:bicycle *:bicycle /:wheel 24:tricycle 14:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 61 | 90 | 56 | 3=((24/(2*x))*14) | 3 24 2 x * / 14 * = | 3:bicycle 24:wheel 2:tricycle x:bicycle *:tricycle /:wheel 14:bicycle *:bicycle =:bicycle
EXPR: 0 | POS | INT | 63 | 90 | 37 | 2=((x-(3-14))/24) | 2 x 3 14 - - 24 / = | 2:bicycle x:bicycle 3:bicycle 14:bicycle -:bicycle -:bicycle 24:wheel /:bicycle =:bicycle
EXPR: 0 | POS | INT | 63 | 90 | 59 | 2=((x+(3-14))/24) | 2 x 3 14 - + 24 / = | 2:bicycle x:bicycle 3:bicycle 14:bicycle -:bicycle +:bicycle 24:wheel /:bicycle =:bicycle
EXPR: 0 | POS | INT | 63 | 90 | 37 | 2=((x-(3-14))/24) | 2 x 3 14 - - 24 / = | 2:bicycle x:bicycle 3:bicycle 14:bicycle -:bicycle -:bicycle 24:tricycle /:bicycle =:bicycle
EXPR: 0 | POS | INT | 63 | 90 | 406 | 3=(((x+2)/24)-14) | 3 x 2 + 24 / 14 - = | 3:bicycle x:bicycle 2:bicycle +:bicycle 24:tricycle /:bicycle 14:bicycle -:bicycle =:bicycle
EXPR: 0 | POS | INT | 64 | 90 | 171 | x=(3+(14*(24/2))) | x 3 14 24 2 / * + = | x:bicycle 3:bicycle 14:bicycle 24:wheel 2:tricycle /:wheel *:bicycle +:bicycle =:bicycle
EXPR: 0 | POS | INT | 65 | 90 | 171 | x=(3+(14*(24/2))) | x 3 14 24 2 / * + = | x:bicycle 3:bicycle 14:bicycle 24:wheel 2:tricycle /:wheel *:bicycle +:bicycle =:bicycle
EXPR: 0 | POS | INT | 66 | 90 | 38 | (14*(3-2))=(x-24) | 14 3 2 - * x 24 - = | 14:wheel 3:bicycle 2:bicycle -:bicycle *:bicycle x:bicycle 24:bicycle -:bicycle =:bicycle
EXPR: 0 | POS | INT | 66 | 90 | 336 | 14=(x/((3-2)*24)) | 14 x 3 2 - 24 * / = | 14:bicycle x:bicycle 3:tricycle 2:tricycle -:tricycle 24:wheel *:wheel /:bicycle =:bicycle
EXPR: 0 | POS | INT | 67 | 90 | 44 | (24*3)=(x+(2*14)) | 24 3 * x 2 14 * + = | 24:wheel 3:bicycle *:bicycle x:bicycle 2:tricycle 14:bicycle *:bicycle +:bicycle =:bicycle
NET 286 non-negative, integer-valued solutions found out of 810 total solutions
